scheme,packet_loss,ber,trials,mean_bits_per_frame,compression_vs_spectrogram8,compression_vs_iq12,mean_true_occupancy,mean_throughput_score,oracle_gap,mean_regret_occupancy,mean_net_utility,clean_channel_rate,low_interference_rate,oracle_equivalent_rate,exact_oracle_channel_rate,switch_rate
spectrogram8_gate,0.05,0.0,3,524288.0,0.25,45.7763671875,0.018478084355592728,0.9815219442049662,0.014536756711701551,0.014536757332583269,0.9781774679819742,0.6994444444444445,0.9738888888888889,0.43111111111111117,0.3383333333333334,0.6688888867696127
spectrogram8_partial,0.05,0.0,3,655360.0,0.20000000000000004,36.62109375,0.005410051283737023,0.9945899248123169,0.001468724338337779,0.001468724338337779,0.9912787874539694,0.9305555555555557,0.995,0.9077777777777777,0.7733333333333333,0.6622222264607748
spectrogram8_rep3_partial,0.05,0.0,3,1966080.0,0.06666666666666667,12.20703125,0.005058540186534326,0.9949414730072021,0.0011172133963555098,0.0011172132023299735,0.9916247725486755,0.9377777777777778,0.9955555555555556,0.9238888888888889,0.7955555555555556,0.6633333365122477
fixed_ch0,0.05,1e-05,3,0.0,0.0,0.0,0.020441396161913872,0.9795586069424947,0.01643419483055671,0.016434195451438427,0.9795586069424947,0.6683333333333333,0.9727777777777779,0.47555555555555556,0.3811111111111111,0.0
iq12_gate,0.05,1e-05,3,96000000.0,0.0013653333333333336,0.25,0.017694877460598946,0.9823051293691,0.013687675818800926,0.013687674577037493,0.9790189464886984,0.7022222222222223,0.9822222222222221,0.45722222222222225,0.3522222222222222,0.6572222312291464
iq12_partial,0.05,1e-05,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.006020955741405487,0.9939790765444437,0.0020137535563359656,0.0020137535563359656,0.9907123645146688,0.9205555555555556,0.9933333333333333,0.9044444444444445,0.7688888888888888,0.6533333460489908
oracle,0.05,1e-05,3,0.0,0.0,0.0,0.004007202262679736,0.9959927995999655,0.0,0.0,0.9926817218462626,0.9405555555555556,1.0,1.0,1.0,0.6622222065925598
random,0.05,1e-05,3,0.0,0.0,0.0,0.019282595564921696,0.9807174404462179,0.015275394544005394,0.01527539330224196,0.9774396220842997,0.6783333333333333,0.9788888888888888,0.4444444444444444,0.33944444444444444,0.6555555661519369
semantic_hard,0.05,1e-05,3,1053.36,124.43551834832645,22784.82391631954,0.006010400286565225,0.9939896066983541,0.0020031979850803814,0.0020031980626905956,0.9906895558039347,0.9172222222222223,0.9944444444444445,0.898888888888889,0.7672222222222222,0.6600000063578287
semantic_hard_rep3,0.05,1e-05,3,3160.08,41.47850611610881,7594.9413054398465,0.005575747073938449,0.9944242238998413,0.001568544462012748,0.001568544617233177,0.9911770025889078,0.93,0.9938888888888889,0.9266666666666666,0.79,0.6494444608688354
semantic_soft,0.05,1e-05,3,1319.0222222222221,99.37871062890952,18196.785393477083,0.0060083467202881975,0.9939916928609213,0.0020011444576084614,0.002001144535218676,0.9906860987345377,0.9144444444444444,0.9944444444444445,0.9,0.7605555555555555,0.6611111164093018
semantic_soft_rep3,0.05,1e-05,3,3957.066666666667,33.126236876303174,6065.595131159028,0.005574908883621295,0.9944251179695129,0.001567706426916023,0.0015677065433313449,0.9911195238431295,0.93,0.9938888888888889,0.9244444444444445,0.7877777777777778,0.6611111164093018
spectrogram8_gate,0.05,1e-05,3,524288.0,0.25,45.7763671875,0.01830264739692211,0.9816973209381104,0.014295445134242376,0.014295445134242376,0.9783306916554769,0.6855555555555556,0.9788888888888888,0.43722222222222223,0.32222222222222224,0.6733333468437195
spectrogram8_partial,0.05,1e-05,3,655360.0,0.20000000000000004,36.62109375,0.00632509325320522,0.9936748941739401,0.0023178906024744115,0.0023178905248641968,0.9903998772303263,0.9138888888888889,0.9927777777777776,0.8983333333333333,0.7644444444444444,0.6550000111262003
spectrogram8_rep3_partial,0.05,1e-05,3,1966080.0,0.06666666666666667,12.20703125,0.005433410095671813,0.9945665796597799,0.0014262074837461114,0.0014262075613563259,0.9912832975387573,0.9305555555555557,0.9944444444444445,0.9266666666666667,0.7922222222222223,0.6566666563351949
fixed_ch0,0.05,0.0001,3,0.0,0.0,0.0,0.02010265737771988,0.9798973401387533,0.016135305787126224,0.016135305787126224,0.9798973401387533,0.6888888888888888,0.9688888888888889,0.4694444444444444,0.37333333333333335,0.0
iq12_gate,0.05,0.0001,3,96000000.0,0.0013653333333333336,0.25,0.01882825108865897,0.9811716874440511,0.014860900118947029,0.014860899498065313,0.9778523047765096,0.6877777777777777,0.9722222222222222,0.4466666666666667,0.3333333333333333,0.6638888915379842
iq12_partial,0.05,0.0001,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.006785340141505003,0.9932146469751993,0.0028179890165726342,0.00281798893896242,0.9898313879966736,0.8994444444444444,0.9933333333333332,0.8577777777777778,0.7322222222222221,0.6766666571299235
oracle,0.05,0.0001,3,0.0,0.0,0.0,0.003967351047322154,0.9960326552391052,0.0,0.0,0.9928020636240641,0.9411111111111111,0.9988888888888888,1.0,1.0,0.6461111108462015
random,0.05,0.0001,3,0.0,0.0,0.0,0.019439260785778362,0.9805607199668884,0.015471909505625566,0.015471909195184708,0.9772412975629171,0.6933333333333334,0.9688888888888889,0.4283333333333334,0.3383333333333334,0.6638889114061991
semantic_hard,0.05,0.0001,3,1048.9999999999998,124.94981286479333,22878.99405483276,0.005652278506507476,0.9943476915359497,0.0016849278860415022,0.0016849276144057512,0.9910199642181396,0.918888888888889,0.995,0.8972222222222221,0.7588888888888888,0.6655555566151937
semantic_hard_rep3,0.05,0.0001,3,3147.0,41.64993762159778,7626.331351610919,0.00495035278921326,0.9950496355692545,0.000983001741891106,0.0009830016060732305,0.9917440613110861,0.9333333333333332,0.9961111111111111,0.9227777777777778,0.7927777777777778,0.6611110965410868
semantic_soft,0.05,0.0001,3,1309.3333333333333,100.10676325335795,18330.095810551382,0.00558600714430213,0.9944139917691549,0.001618656562641263,0.0016186564462259412,0.9910445014635721,0.9199999999999999,0.9950000000000001,0.8983333333333334,0.7600000000000001,0.6738889018694559
semantic_soft_rep3,0.05,0.0001,3,3928.0,33.36892108445265,6110.0319368504615,0.00524993675450484,0.9947501023610433,0.0012825858818056683,0.0012825856877801318,0.9914472699165344,0.9322222222222223,0.9950000000000001,0.923888888888889,0.7822222222222223,0.6605555415153503
spectrogram8_gate,0.05,0.0001,3,524288.0,0.25,45.7763671875,0.018318424001336098,0.9816815455754598,0.014351072100301584,0.014351071479419867,0.978370467821757,0.6894444444444444,0.9738888888888889,0.44333333333333336,0.3427777777777778,0.6622222264607748
spectrogram8_partial,0.05,0.0001,3,655360.0,0.20000000000000004,36.62109375,0.006281705883642037,0.9937183459599813,0.0023143549915403128,0.0023143549915403128,0.990371028582255,0.9066666666666666,0.9944444444444445,0.8627777777777778,0.7238888888888889,0.6694444417953491
spectrogram8_rep3_partial,0.05,0.0001,3,1966080.0,0.06666666666666667,12.20703125,0.00510221238558491,0.9948978026707967,0.0011348616293010612,0.0011348614934831858,0.9916088779767355,0.9322222222222222,0.9955555555555554,0.9227777777777778,0.7877777777777778,0.6577777663866679
fixed_ch0,0.05,0.001,3,0.0,0.0,0.0,0.018333466723561287,0.9816665252049764,0.014599715049068132,0.014599714428186417,0.9816665252049764,0.7050000000000001,0.978888888888889,0.47222222222222227,0.3788888888888889,0.0
iq12_gate,0.05,0.001,3,96000000.0,0.0013653333333333336,0.25,0.017155669629573822,0.982844352722168,0.013421917955080668,0.013421917023758093,0.9794249137242635,0.7022222222222223,0.98,0.4511111111111111,0.34722222222222215,0.6838888923327128
iq12_partial,0.05,0.001,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.011772064492106438,0.988227903842926,0.008038312351951996,0.008038312817613283,0.9849696159362793,0.8066666666666666,0.9877777777777778,0.6444444444444445,0.5361111111111111,0.6516666809717814
oracle,0.05,0.001,3,0.0,0.0,0.0,0.003733751674493154,0.99626624584198,0.0,0.0,0.993016262849172,0.9472222222222223,1.0,1.0,1.0,0.649999996026357
random,0.05,0.001,3,0.0,0.0,0.0,0.01836078924437364,0.9816392262776693,0.014627038811643919,0.014627039432525635,0.9783197442690531,0.6861111111111112,0.9777777777777777,0.4161111111111111,0.3138888888888889,0.6638888716697693
semantic_hard,0.05,0.001,3,1046.44,125.2582080352335,22935.462897076446,0.0062025512258211775,0.9937974214553833,0.0024687993184973798,0.0024687993184973798,0.9905557632446289,0.9155555555555556,0.9927777777777779,0.8816666666666665,0.77,0.6483333309491476
semantic_hard_rep3,0.05,0.001,3,3139.3199999999997,41.7527360117445,7645.154299025482,0.00507403335844477,0.9949259161949158,0.0013402817227567236,0.0013402817421592772,0.9916370709737142,0.9344444444444444,0.995,0.93,0.8022222222222223,0.6577777862548828
semantic_soft,0.05,0.001,3,1303.6444444444444,100.55057584790552,18411.360323713165,0.006700136698782444,0.9932998617490133,0.0029663851018995047,0.002966384752653539,0.9900776545206705,0.8972222222222221,0.9933333333333333,0.8411111111111111,0.725,0.6444444457689921
semantic_soft_rep3,0.05,0.001,3,3910.933333333333,33.51685861596851,6137.12010790439,0.005358918569982052,0.9946410457293192,0.0016251667208659153,0.0016251667208659153,0.9913743933041891,0.9327777777777778,0.9938888888888888,0.9277777777777777,0.7999999999999999,0.653333326180776
spectrogram8_gate,0.05,0.001,3,524288.0,0.25,45.7763671875,0.0177192073315382,0.9822807908058167,0.013985455657045046,0.01398545689880848,0.9789641300837199,0.6933333333333334,0.9816666666666666,0.42944444444444446,0.3311111111111111,0.6633333365122477
spectrogram8_partial,0.05,0.001,3,655360.0,0.20000000000000004,36.62109375,0.011855272265772024,0.9881447156270345,0.008121519659956297,0.008121519970397154,0.9849530458450317,0.7994444444444445,0.9877777777777778,0.6288888888888888,0.5105555555555555,0.6383333206176758
spectrogram8_rep3_partial,0.05,0.001,3,1966080.0,0.06666666666666667,12.20703125,0.005371965002268553,0.9946280121803284,0.001638213269567738,0.0016382132307626307,0.9913418889045715,0.9322222222222222,0.9938888888888888,0.9266666666666666,0.7961111111111112,0.6572222312291464
fixed_ch0,0.1,0.0,3,0.0,0.0,0.0,0.020546068126956623,0.9794539014498392,0.016753564899166424,0.016753564899166424,0.9794539014498392,0.6838888888888889,0.9722222222222223,0.4511111111111111,0.3711111111111111,0.0
iq12_gate,0.1,0.0,3,96000000.0,0.0013653333333333336,0.25,0.018461670726537704,0.9815383156140646,0.014669166567424933,0.014669166567424933,0.9783883293469747,0.6888888888888888,0.9772222222222222,0.4388888888888889,0.33388888888888885,0.6299999952316284
iq12_partial,0.1,0.0,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.006612665485590696,0.9933873812357584,0.002820161869749427,0.002820161714528998,0.9901040395100912,0.9105555555555557,0.9933333333333333,0.8633333333333333,0.7383333333333333,0.6566666762034098
oracle,0.1,0.0,3,0.0,0.0,0.0,0.003792503538231055,0.9962075352668762,0.0,0.0,0.9929324587186178,0.9483333333333333,1.0,1.0,1.0,0.6549999912579855
random,0.1,0.0,3,0.0,0.0,0.0,0.017860177904367447,0.9821398456891378,0.014067674055695534,0.014067674055695534,0.9788897832234701,0.7050000000000001,0.9783333333333334,0.45,0.3427777777777778,0.649999996026357
semantic_hard,0.1,0.0,3,1045.16,125.41025774116235,22963.304029753854,0.0059969898623724776,0.9940030773480734,0.002204486013700565,0.002204486052505672,0.9907002449035645,0.9155555555555557,0.9955555555555556,0.8755555555555556,0.7466666666666667,0.6605555415153503
semantic_hard_rep3,0.1,0.0,3,3135.48,41.803419247054116,7654.434676584617,0.005008393277724584,0.994991660118103,0.0012158896812858682,0.0012158896618833144,0.9917110602060953,0.9388888888888888,0.9966666666666667,0.915,0.7811111111111111,0.6561111211776733
semantic_soft,0.1,0.0,3,1300.8,100.76698592827626,18450.986192921675,0.006329165461162726,0.9936708807945251,0.002536661884126564,0.0025366616512959204,0.9904513557751974,0.9116666666666666,0.9955555555555556,0.8616666666666667,0.7405555555555555,0.6438888907432556
semantic_soft_rep3,0.1,0.0,3,3902.4,33.58899530942542,6150.328730973893,0.004886235265682141,0.9951137701670328,0.0010937316207370411,0.0010937315528281033,0.9917943477630615,0.9394444444444444,0.9966666666666667,0.916111111111111,0.7883333333333334,0.6638888915379842
spectrogram8_gate,0.1,0.0,3,524288.0,0.25,45.7763671875,0.01912429804603259,0.9808756510416666,0.015331792024274668,0.015331792645156384,0.9776673515637716,0.6905555555555556,0.975,0.4216666666666667,0.3277777777777778,0.6416666507720947
spectrogram8_partial,0.1,0.0,3,655360.0,0.20000000000000004,36.62109375,0.005821350651482741,0.9941786726315817,0.0020288468028108277,0.0020288468028108277,0.9909341931343079,0.9211111111111112,0.9961111111111111,0.8822222222222221,0.751111111111111,0.648888885974884
spectrogram8_rep3_partial,0.1,0.0,3,1966080.0,0.06666666666666667,12.20703125,0.005014189363767703,0.994985818862915,0.0012216858255366485,0.0012216857673289876,0.9917886058489481,0.9388888888888888,0.9966666666666667,0.9166666666666666,0.7961111111111111,0.6394444306691488
fixed_ch0,0.1,1e-05,3,0.0,0.0,0.0,0.020052988703052204,0.979947030544281,0.015926097209254902,0.015926097209254902,0.979947030544281,0.6738888888888889,0.9783333333333334,0.45222222222222225,0.36722222222222217,0.0
iq12_gate,0.1,1e-05,3,96000000.0,0.0013653333333333336,0.25,0.018572821592291195,0.9814272125562032,0.014445931340257326,0.014445930098493895,0.9780744115511576,0.6811111111111111,0.9816666666666668,0.43555555555555553,0.3383333333333333,0.6705555518468221
iq12_partial,0.1,1e-05,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.006429523695260286,0.9935704469680786,0.0023026317358016968,0.0023026317358016968,0.9903454581896464,0.9127777777777778,0.9944444444444445,0.8761111111111112,0.755,0.6450000206629435
oracle,0.1,1e-05,3,0.0,0.0,0.0,0.004126891881848375,0.9958731134732565,0.0,0.0,0.9926619728406271,0.9400000000000001,1.0,1.0,1.0,0.6422222057978312
random,0.1,1e-05,3,0.0,0.0,0.0,0.018252598742643993,0.9817473689715067,0.014125706007083258,0.01412570538620154,0.9784224232037863,0.6888888888888888,0.976111111111111,0.45444444444444443,0.3566666666666667,0.6650000015894572
semantic_hard,0.1,1e-05,3,1053.4399999999998,124.43109799588154,22784.014525613078,0.00660640715310971,0.9933935801188151,0.0024795147279898324,0.0024795150384306908,0.9900657335917155,0.9072222222222223,0.9944444444444445,0.8833333333333333,0.7566666666666667,0.6655555566151937
semantic_hard_rep3,0.1,1e-05,3,3160.3199999999997,41.47703266529385,7594.671508537693,0.00564163892219464,0.9943583408991495,0.0015147467299054067,0.0015147467687105138,0.9910972714424133,0.9305555555555557,0.9955555555555556,0.9272222222222223,0.7966666666666667,0.652222216129303
semantic_soft,0.1,1e-05,3,1319.2,99.3779344438749,18196.643269752487,0.006325342692434788,0.9936745961507162,0.002198450267314911,0.0021984503449251256,0.9904273947079977,0.9111111111111111,0.9950000000000001,0.8877777777777777,0.7600000000000001,0.6494444608688354
semantic_soft_rep3,0.1,1e-05,3,3957.6,33.1259781479583,6065.547756584162,0.0055105167751510935,0.9944894313812256,0.0013836245246541996,0.0013836246410695214,0.9912199775377909,0.931111111111111,0.9961111111111111,0.9255555555555556,0.8111111111111112,0.6538888812065125
spectrogram8_gate,0.1,1e-05,3,524288.0,0.25,45.7763671875,0.01876593753695488,0.981234053770701,0.014639044490953287,0.014639044490953287,0.9779118498166403,0.6827777777777778,0.9794444444444445,0.42944444444444446,0.33166666666666667,0.6644444465637207
spectrogram8_partial,0.1,1e-05,3,655360.0,0.20000000000000004,36.62109375,0.006661322433501482,0.9933386842409769,0.0025344297367458544,0.002534429853161176,0.990155299504598,0.9094444444444444,0.9938888888888888,0.8811111111111112,0.7533333333333333,0.6366666555404663
spectrogram8_rep3_partial,0.1,1e-05,3,1966080.0,0.06666666666666667,12.20703125,0.00567985326051712,0.9943201144536337,0.00155296124285087,0.00155296124285087,0.9910201032956442,0.93,0.9955555555555556,0.9261111111111111,0.8022222222222223,0.6600000063578287
fixed_ch0,0.1,0.0001,3,0.0,0.0,0.0,0.01988258461157481,0.9801173806190491,0.015805284803112347,0.015805284182230633,0.9801173806190491,0.7011111111111111,0.9711111111111111,0.4633333333333334,0.3688888888888889,0.0
iq12_gate,0.1,0.0001,3,96000000.0,0.0013653333333333336,0.25,0.01830232081313928,0.9816977183024088,0.014225019452472528,0.014225020073354244,0.9783504605293274,0.7005555555555555,0.9755555555555556,0.4383333333333333,0.3288888888888889,0.6694444417953491
iq12_partial,0.1,0.0001,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.007008901642014583,0.9929911096890768,0.002931601135060191,0.002931601135060191,0.9896494150161743,0.8850000000000001,0.9955555555555556,0.8255555555555555,0.7072222222222222,0.6683333516120911
oracle,0.1,0.0001,3,0.0,0.0,0.0,0.004077300662174821,0.9959227045377096,0.0,0.0,0.9926060239473978,0.94,0.9994444444444444,1.0,1.0,0.6633333365122477
random,0.1,0.0001,3,0.0,0.0,0.0,0.01890570856630802,0.9810943007469177,0.01482840720564127,0.01482840720564127,0.9777859846750895,0.6927777777777777,0.9744444444444444,0.4261111111111111,0.32888888888888884,0.6616666515668234
semantic_hard,0.1,0.0001,3,1047.3600000000001,125.14696844186501,22915.094319189153,0.005806672231604655,0.9941933155059814,0.0017293715694298346,0.0017293718410655856,0.9908377726872762,0.9066666666666666,0.9977777777777778,0.8649999999999999,0.7477777777777778,0.6711111068725586
semantic_hard_rep3,0.1,0.0001,3,3142.08,41.71565614728834,7638.364773063051,0.004991928037876884,0.9950080712636312,0.0009146271331701428,0.0009146273660007864,0.991646965344747,0.9266666666666667,0.9977777777777778,0.9133333333333334,0.7833333333333333,0.6722222367922465
semantic_soft,0.1,0.0001,3,1305.6888888888889,100.39001707289708,18381.961133953326,0.006481019780039787,0.9935189684232076,0.0024037190402547517,0.00240371935069561,0.990166167418162,0.9011111111111112,0.9961111111111111,0.8666666666666667,0.7394444444444445,0.6705555518468221
semantic_soft_rep3,0.1,0.0001,3,3917.066666666667,33.463339024299025,6127.320377984441,0.005070993987222512,0.994929035504659,0.00099369299520428,0.0009936932086323698,0.9915512601534525,0.9261111111111111,0.9972222222222222,0.9127777777777778,0.7916666666666666,0.6755555669466654
spectrogram8_gate,0.1,0.0001,3,524288.0,0.25,45.7763671875,0.018835173919796944,0.981164813041687,0.014757872559130192,0.014757872559130192,0.9778120319048563,0.706111111111111,0.9711111111111111,0.4466666666666667,0.35055555555555556,0.670555571715037
spectrogram8_partial,0.1,0.0001,3,655360.0,0.20000000000000004,36.62109375,0.006554062633464734,0.9934459527333578,0.0024767620100950203,0.0024767620100950203,0.9900737007459005,0.898888888888889,0.9955555555555554,0.8405555555555555,0.7211111111111111,0.6744444568951925
spectrogram8_rep3_partial,0.1,0.0001,3,1966080.0,0.06666666666666667,12.20703125,0.005151785910129547,0.9948482314745585,0.0010744852673572798,0.0010744854807853699,0.9914843042691549,0.9261111111111111,0.9972222222222222,0.9122222222222222,0.7905555555555556,0.672777791817983
fixed_ch0,0.1,0.001,3,0.0,0.0,0.0,0.020225454742709797,0.979774534702301,0.0164543054997921,0.0164543054997921,0.979774534702301,0.6944444444444445,0.9683333333333333,0.48055555555555557,0.39055555555555554,0.0
iq12_gate,0.1,0.001,3,96000000.0,0.0013653333333333336,0.25,0.01832283226152261,0.9816771546999613,0.014551683329045773,0.014551684570809206,0.9784049590428671,0.6972222222222223,0.9772222222222222,0.43166666666666664,0.3261111111111111,0.6544444362322489
iq12_partial,0.1,0.001,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.012400040403008461,0.9875999689102173,0.008628892557074627,0.008628892557074627,0.9843638141949972,0.7922222222222222,0.9877777777777778,0.6122222222222223,0.5027777777777778,0.6472222010294596
oracle,0.1,0.001,3,0.0,0.0,0.0,0.003771148001154264,0.996228833993276,0.0,0.0,0.9930399854977926,0.9438888888888889,1.0,1.0,1.0,0.6377777854601542
random,0.1,0.001,3,0.0,0.0,0.0,0.017191567768653233,0.9828084707260132,0.013420418836176395,0.013420419146617254,0.9794501066207886,0.7094444444444443,0.9777777777777779,0.46444444444444444,0.3522222222222222,0.67166668176651
semantic_hard,0.1,0.001,3,1048.4399999999998,125.02226713682883,22892.260828276765,0.006859556771814823,0.9931404789288839,0.003088408848270774,0.0030884086154401302,0.9899876713752747,0.9022222222222224,0.9933333333333333,0.8516666666666666,0.7194444444444444,0.6305555502573649
semantic_hard_rep3,0.1,0.001,3,3145.32,41.674089045609605,7630.7536094255875,0.005193255376070738,0.99480672677358,0.0014221072973062594,0.0014221073361113667,0.9915567835172018,0.9277777777777777,0.9955555555555556,0.9083333333333333,0.7766666666666667,0.649999996026357
semantic_soft,0.1,0.001,3,1308.088888888889,100.21650530910631,18350.190181110775,0.008008394700785479,0.9919916391372681,0.004237246544410785,0.004237246544410785,0.9887610276540121,0.8733333333333334,0.9911111111111112,0.7983333333333333,0.6694444444444444,0.6461110909779867
semantic_soft_rep3,0.1,0.001,3,3924.2666666666664,33.405501769702106,6116.730060370258,0.005176697547237079,0.9948232769966125,0.0014055494296674926,0.0014055494296674926,0.9915482600529989,0.9277777777777777,0.9955555555555556,0.9105555555555557,0.7783333333333333,0.6549999912579855
spectrogram8_gate,0.1,0.001,3,524288.0,0.25,45.7763671875,0.018260543545087177,0.9817395210266113,0.014489393370846907,0.014489393991728624,0.9783728122711182,0.7038888888888888,0.9744444444444446,0.43166666666666664,0.32666666666666666,0.6733333468437195
spectrogram8_partial,0.1,0.001,3,655360.0,0.20000000000000004,36.62109375,0.01267008576542139,0.987329880396525,0.00889893714338541,0.008898937453826269,0.983996570110321,0.7805555555555556,0.9877777777777778,0.5994444444444444,0.48611111111111116,0.6666666666666666
spectrogram8_rep3_partial,0.1,0.001,3,1966080.0,0.06666666666666667,12.20703125,0.0052644989142815275,0.9947354594866434,0.0014933510295425851,0.0014933510295425851,0.9914827148119608,0.9283333333333333,0.995,0.9105555555555555,0.7822222222222223,0.6505555510520935
fixed_ch0,0.2,0.0,3,0.0,0.0,0.0,0.01988258461157481,0.9801173806190491,0.015805284803112347,0.015805284182230633,0.9801173806190491,0.7011111111111111,0.9711111111111111,0.4633333333333334,0.3688888888888889,0.0
iq12_gate,0.2,0.0,3,96000000.0,0.0013653333333333336,0.25,0.018154221897323925,0.9818458159764608,0.014076919915775457,0.014076920536657175,0.9785679976145426,0.7050000000000001,0.9733333333333333,0.45888888888888885,0.35333333333333333,0.6555555661519369
iq12_partial,0.2,0.0,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.007650534777591626,0.9923494855562845,0.003573233882586161,0.0035732340378065905,0.9890994230906168,0.8822222222222221,0.9916666666666667,0.8105555555555556,0.7022222222222222,0.6500000158945719
oracle,0.2,0.0,3,0.0,0.0,0.0,0.004077300662174821,0.9959227045377096,0.0,0.0,0.9926060239473978,0.94,0.9994444444444444,1.0,1.0,0.6633333365122477
random,0.2,0.0,3,0.0,0.0,0.0,0.018331166977683704,0.9816688100496928,0.014253866548339525,0.014253866237898668,0.9784355759620667,0.6988888888888889,0.9777777777777777,0.4466666666666666,0.3338888888888889,0.6466666460037231
semantic_hard,0.2,0.0,3,1047.3600000000001,125.14696844186501,22915.094319189153,0.007092283573001623,0.992907722791036,0.0030149827556063733,0.003014982988437017,0.9896437923113505,0.8888888888888888,0.9944444444444445,0.831111111111111,0.7122222222222222,0.6527777910232544
semantic_hard_rep3,0.2,0.0,3,3142.08,41.71565614728834,7638.364773063051,0.005004465502376358,0.9949954946835836,0.0009271645782670627,0.0009271648013964295,0.9916566411654154,0.9261111111111111,0.9977777777777778,0.9133333333333334,0.7861111111111111,0.6677777965863546
semantic_soft,0.2,0.0,3,1305.6888888888889,100.39001707289708,18381.961133953326,0.00742537435144186,0.9925745924313863,0.0033480736892670393,0.0033480736892670393,0.9893079598744711,0.8827777777777778,0.9933333333333333,0.8161111111111111,0.69,0.653333326180776
semantic_soft_rep3,0.2,0.0,3,3917.066666666667,33.463339024299025,6127.320377984441,0.005115587264299393,0.9948844313621521,0.0010382863304888208,0.00103828648570925,0.9915205240249634,0.923888888888889,0.9977777777777778,0.91,0.7838888888888889,0.6727777719497681
spectrogram8_gate,0.2,0.0,3,524288.0,0.25,45.7763671875,0.01794521976262331,0.9820547699928284,0.013867919022838274,0.013867919333279133,0.9787547588348389,0.706111111111111,0.9755555555555556,0.44999999999999996,0.3438888888888889,0.6599999864896139
spectrogram8_partial,0.2,0.0,3,655360.0,0.20000000000000004,36.62109375,0.007574464349697034,0.9924255212148031,0.0034971636875222125,0.003497163765132427,0.9891060988108317,0.8822222222222221,0.9933333333333333,0.8155555555555556,0.7016666666666667,0.6638888915379842
spectrogram8_rep3_partial,0.2,0.0,3,1966080.0,0.06666666666666667,12.20703125,0.004984249593690038,0.9950157999992371,0.0009069489121126632,0.0009069491643458605,0.9916379650433859,0.9266666666666666,0.9977777777777778,0.9155555555555556,0.795,0.6755555669466654
fixed_ch0,0.2,1e-05,3,0.0,0.0,0.0,0.01905296246210734,0.9809470772743225,0.01512001765271028,0.01512001734226942,0.9809470772743225,0.7044444444444444,0.9733333333333333,0.4683333333333333,0.38000000000000006,0.0
iq12_gate,0.2,1e-05,3,96000000.0,0.0013653333333333336,0.25,0.01785014383494854,0.9821498990058899,0.013917199646433195,0.013917199956874052,0.9787582357724508,0.7066666666666667,0.9766666666666666,0.45055555555555554,0.34722222222222215,0.6783333420753479
iq12_partial,0.2,1e-05,3,120000000.0,0.0010922666666666667,0.20000000000000004,0.006793684946993987,0.9932063420613607,0.002860740370427569,0.002860740525647998,0.9899396101633707,0.8966666666666668,0.9933333333333333,0.831111111111111,0.6944444444444445,0.653333326180776
oracle,0.2,1e-05,3,0.0,0.0,0.0,0.0039329441885153455,0.9960670669873556,0.0,0.0,0.9927948117256165,0.9455555555555556,0.9994444444444444,1.0,1.0,0.6544444561004639
random,0.2,1e-05,3,0.0,0.0,0.0,0.017245735352238018,0.9827542901039124,0.013312791474163532,0.013312791784604391,0.9794875979423523,0.7083333333333334,0.9811111111111112,0.45055555555555554,0.33944444444444444,0.653333326180776
semantic_hard,0.2,1e-05,3,1050.28,124.79737095442168,22851.081107377016,0.0067246295511722565,0.9932753841082255,0.002791685052216053,0.0027916851298262677,0.9900336662928263,0.9049999999999999,0.9927777777777779,0.8405555555555556,0.7172222222222221,0.6483333309491476
semantic_hard_rep3,0.2,1e-05,3,3150.84,41.599123651473896,7617.027035792339,0.004928688829143842,0.9950713316599528,0.0009957447279399882,0.0009957449219655246,0.9917713006337484,0.9394444444444444,0.9955555555555556,0.9161111111111112,0.7799999999999999,0.6600000063578287
semantic_soft,0.2,1e-05,3,1312.1777777777777,99.889344366137,18290.28522329169,0.007358772524942954,0.9926412304242452,0.00342582818120718,0.0034258278707663217,0.9893551270167033,0.8927777777777778,0.9922222222222222,0.8177777777777777,0.6933333333333334,0.6572222312291464
semantic_soft_rep3,0.2,1e-05,3,3936.5333333333333,33.29644812204567,6096.761741097228,0.0049910649346808595,0.9950089057286581,0.0010581205909450848,0.0010581207267629604,0.991747776667277,0.9405555555555556,0.9955555555555556,0.9233333333333333,0.7949999999999999,0.652222216129303
spectrogram8_gate,0.2,1e-05,3,524288.0,0.25,45.7763671875,0.01800910383462906,0.9819908539454142,0.014076159646113714,0.014076160887877146,0.9786603252092997,0.6927777777777777,0.9805555555555555,0.43500000000000005,0.33722222222222226,0.6661111116409302
spectrogram8_partial,0.2,1e-05,3,655360.0,0.20000000000000004,36.62109375,0.00720165033514301,0.992798388004303,0.0032687056809663773,0.0032687061466276646,0.9895399808883667,0.8955555555555555,0.9900000000000001,0.8394444444444445,0.7155555555555555,0.6516666611035665
